ReviewID,Churn,Name,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Average,Age,Gender,label_reviews,label_categoric,final_label
11816,nochurn,Mr. Justin Steele,yes,business,single,5577,4,4,4,4,3,5,5,5,5,5,5,4,5,3,4.357142857142857,55.0,M,2,3,23
11817,nochurn,Mr. Steven Terrell,yes,business,single,4132,3,3,3,3,3,5,5,4,4,4,4,4,4,4,3.7857142857142856,56.0,M,2,3,23
11818,nochurn,Ms. Deborah Lewis,yes,business,suite,5031,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2.142857142857143,40.0,F,0,1,01
11819,nochurn,Ms. Caitlin Perez,yes,business,single,6213,5,5,3,5,5,5,4,4,4,4,4,4,4,3,4.214285714285714,44.0,F,2,1,21
11820,nochurn,Mr. Mark Ortiz,yes,business,single,2589,4,4,4,4,4,3,3,3,5,5,5,3,1,3,3.642857142857143,26.0,M,2,3,23
11821,nochurn,Ms. Sara Ryan,yes,business,single,5703,3,3,3,3,3,4,4,5,5,5,5,3,5,4,3.9285714285714284,46.0,F,2,1,21
11822,nochurn,Ms. Linda Thompson,yes,business,single,4133,4,4,4,4,3,5,4,4,4,4,4,5,4,4,4.071428571428571,47.0,F,2,1,21
11823,nochurn,Ms. Jillian Jennings,yes,business,single,6131,2,2,3,2,3,5,5,4,4,4,4,5,4,3,3.5714285714285716,56.0,F,1,1,11
11824,churn,Mr. Jason Pearson,yes,business,single,6071,2,4,4,4,5,2,3,2,2,2,2,3,2,4,2.9285714285714284,43.0,M,0,2,02
11825,churn,Ms. Teresa Diaz,no,business,single,5187,2,2,2,4,2,2,1,2,2,1,3,1,4,2,2.142857142857143,27.0,F,0,0,00
11826,nochurn,Mr. Joseph Bonilla,yes,business,single,4028,2,2,2,2,4,5,5,4,4,4,4,3,4,4,3.5,53.0,M,1,3,13
11827,nochurn,Ms. Sarah Hamilton,yes,business,single,3550,2,2,2,2,3,4,4,4,4,4,4,5,4,3,3.357142857142857,48.0,F,1,1,11
11828,churn,Mr. Timothy Rodriguez,no,business,double,4828,3,2,3,4,5,3,5,5,2,3,4,1,3,5,3.4285714285714284,25.0,M,1,0,10
11829,churn,Mr. Robert Montgomery,no,business,double,5253,1,1,1,4,5,1,5,5,3,5,3,4,4,5,3.357142857142857,21.0,M,1,0,10
11830,nochurn,Ms. Cindy Jackson,yes,business,single,4476,1,1,1,1,3,3,3,3,3,4,4,3,4,3,2.642857142857143,40.0,F,1,1,11
11831,churn,Mr. Michael Duffy,yes,leisure,single,6143,3,0,3,4,3,5,4,1,1,3,4,3,1,4,2.7857142857142856,70.0,M,0,2,02
11832,churn,Mr. Eddie Young,no,business,single,4366,2,2,2,4,4,2,4,4,3,5,4,4,5,4,3.5,27.0,M,1,0,10
11833,nochurn,Mr. John Jackson,yes,leisure,double,5266,4,4,4,1,4,4,1,4,4,2,4,4,5,4,3.5,35.0,M,2,3,23
11834,churn,Mr. Dalton Gallagher,no,business,double,4518,2,2,2,4,5,2,5,5,2,1,3,4,3,5,3.2142857142857144,24.0,M,1,0,10
11835,nochurn,Mr. Jeremy Oliver,yes,business,single,5328,3,3,3,3,2,5,4,5,5,5,5,5,5,3,4.0,56.0,M,2,3,23
11836,churn,Mr. Adam Grant,yes,business,single,3847,3,5,5,5,3,3,3,3,2,4,1,3,2,3,3.2142857142857144,24.0,M,0,2,02
11837,nochurn,Ms. Gabriella Thomas,yes,business,single,5321,4,4,4,4,5,4,4,4,4,4,4,5,4,5,4.214285714285714,36.0,F,2,1,21
11838,churn,Ms. Miranda Lee,no,business,double,5105,3,3,3,2,3,3,3,3,3,2,5,4,5,3,3.2142857142857144,19.0,F,0,0,00
11839,churn,Ms. Ashley Collins,no,business,double,4874,3,0,2,1,3,2,3,3,2,3,4,4,3,3,2.5714285714285716,57.0,F,1,0,10
11840,nochurn,Mr. Jesse Pittman,yes,business,single,4448,0,0,0,1,4,4,4,2,2,2,2,4,2,4,2.2142857142857144,51.0,M,1,3,13
11841,churn,Mr. Jose Calhoun,no,business,single,4908,4,4,4,4,2,4,2,2,2,5,3,4,3,2,3.2142857142857144,28.0,M,0,0,00
11842,nochurn,Ms. Lori Charles,yes,leisure,double,6609,4,4,4,4,4,1,5,5,5,4,5,1,5,2,3.7857142857142856,68.0,F,2,1,21
11843,churn,Mr. Joseph Lopez,no,business,double,5438,3,0,3,3,5,3,5,5,3,1,3,2,3,5,3.142857142857143,23.0,M,1,0,10
11844,churn,Ms. Stephanie Buck,yes,business,double,5299,3,1,1,1,2,3,3,1,3,3,4,3,1,3,2.2857142857142856,40.0,F,0,0,00
11845,nochurn,Mr. Jason Wright,yes,business,single,3356,3,3,3,3,4,5,5,5,5,5,5,4,5,3,4.142857142857143,60.0,M,2,3,23
11846,churn,Ms. Vanessa Cruz,yes,business,double,4502,2,4,4,4,2,3,4,2,4,2,4,1,4,2,3.0,23.0,F,0,0,00
11847,churn,Mr. David Jones,yes,leisure,double,3070,1,3,0,1,4,0,4,4,2,5,4,2,3,4,2.642857142857143,33.0,M,1,2,12
11848,nochurn,Ms. Marie Henry,no,business,single,4879,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4.142857142857143,49.0,F,2,0,20
11849,churn,Mr. Justin Jones,yes,business,single,5206,2,4,4,4,5,3,3,2,2,2,2,4,2,4,3.0714285714285716,46.0,M,0,2,02
11850,nochurn,Ms. Carolyn Griffith,yes,business,single,4983,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3.357142857142857,60.0,F,1,1,11
11851,nochurn,Ms. Angela Snyder,yes,leisure,double,4411,2,2,2,2,3,2,2,5,5,5,5,2,5,3,3.2142857142857144,65.0,F,1,1,11
11852,churn,Ms. Beverly Foster,yes,leisure,double,4885,3,5,3,4,2,3,5,2,3,4,3,4,5,2,3.4285714285714284,39.0,F,0,2,02
11853,churn,Ms. Alice Murphy,yes,business,double,6899,1,4,4,4,3,3,4,1,1,1,1,4,1,1,2.357142857142857,44.0,F,0,0,00
11854,nochurn,Ms. Chelsea Cordova,yes,business,single,6019,5,5,4,5,5,4,5,5,5,5,5,4,5,3,4.642857142857143,48.0,F,2,1,21
11855,churn,Mr. Alan Perkins,no,business,double,3072,3,3,3,4,3,3,3,3,2,5,4,3,4,3,3.2857142857142856,26.0,M,0,0,00
11856,churn,Ms. Amy Reed,no,business,double,5568,4,1,4,4,5,4,5,5,3,1,4,1,4,5,3.5714285714285716,27.0,F,2,0,20
11857,churn,Mr. Barry Smith,yes,leisure,single,4358,1,4,1,1,5,3,5,2,2,1,2,4,2,4,2.642857142857143,39.0,M,1,2,12
11858,churn,Mr. Robert Schultz II,yes,business,single,4290,2,5,5,5,2,2,1,2,2,2,2,2,2,4,2.7142857142857144,50.0,M,0,2,02
11859,churn,Mr. Michael Larsen,yes,leisure,suite,5403,3,4,3,4,4,3,2,4,4,4,5,4,4,4,3.7142857142857144,50.0,M,2,2,22
11860,nochurn,Mr. Sean Allen,yes,business,single,6706,3,3,3,3,3,1,1,5,5,5,5,5,5,2,3.5,62.0,M,2,3,23
11861,nochurn,Mr. Jose Palmer,yes,business,single,5491,4,4,2,4,4,4,5,4,4,4,4,4,4,4,3.9285714285714284,50.0,M,2,3,23
11862,nochurn,Mr. Mr. Joseph Medina,yes,business,single,6503,3,3,3,3,2,4,4,5,5,4,5,3,5,5,3.857142857142857,44.0,M,2,3,23
11863,nochurn,Ms. Donna Palmer,yes,business,single,6370,4,4,4,4,5,5,5,4,4,4,4,3,4,4,4.142857142857143,52.0,F,2,1,21
11864,nochurn,Ms. Linda Parsons,yes,leisure,double,6312,5,4,4,4,5,5,5,5,4,4,5,3,4,5,4.428571428571429,45.0,F,2,1,21
11865,churn,Mr. Christopher Bullock,yes,business,single,5340,3,3,4,3,3,2,2,3,3,3,3,3,3,4,3.0,78.0,M,0,2,02
11866,nochurn,Mr. John Lawrence,yes,business,single,5200,5,5,5,5,3,5,2,4,4,5,4,4,4,2,4.071428571428571,35.0,M,2,3,23
11867,churn,Ms. Tiffany Orr,no,business,double,5505,2,5,3,2,3,3,3,3,4,5,5,5,5,3,3.642857142857143,25.0,F,2,0,20
11868,churn,Mr. Richard Keller,no,business,single,4395,3,3,3,3,5,3,5,5,3,3,3,1,3,5,3.4285714285714284,32.0,M,1,0,10
11869,nochurn,Mr. Michael Robertson,no,business,double,5474,0,0,0,4,2,0,2,2,3,3,3,3,2,2,1.8571428571428572,21.0,M,0,3,03
11870,nochurn,Mr. Nicholas Smith,yes,business,double,4437,5,2,2,2,5,5,5,1,1,2,4,5,1,5,3.2142857142857144,24.0,M,1,3,13
11871,nochurn,Mr. Tom Cruz,yes,business,single,2993,1,1,4,1,3,4,5,4,4,4,4,3,4,3,3.2142857142857144,38.0,M,1,3,13
11872,nochurn,Ms. Laura Vazquez,yes,business,double,6006,4,1,1,1,2,2,5,3,3,4,3,2,3,3,2.642857142857143,43.0,F,1,1,11
11873,nochurn,Ms. Tammy Murray DVM,yes,leisure,single,6662,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4.071428571428571,52.0,F,2,1,21
11874,churn,Ms. Holly Torres,yes,business,double,6138,4,1,1,1,4,2,1,4,4,4,4,3,4,2,2.7857142857142856,47.0,F,1,0,10
11875,churn,Mr. Steven Odom,no,business,single,5338,2,2,2,5,5,2,5,5,5,4,4,3,4,5,3.7857142857142856,38.0,M,1,0,10
11876,nochurn,Mr. Jordan Brown,yes,business,double,5812,4,2,2,2,4,4,4,4,1,1,2,3,4,4,2.9285714285714284,62.0,M,1,3,13
11877,nochurn,Mr. William Richardson,yes,business,single,3737,3,3,3,3,4,4,4,4,5,5,4,5,4,4,3.9285714285714284,26.0,M,2,3,23
11878,churn,Mr. Brandon Mccarthy,yes,business,double,4829,2,1,1,1,2,2,2,2,1,3,4,2,3,2,2.0,30.0,M,0,2,02
11879,nochurn,Ms. Dana Anderson,yes,business,double,6452,5,5,5,5,1,2,2,5,5,5,5,5,5,3,4.142857142857143,50.0,F,2,1,21
11880,nochurn,Ms. Sherry Zamora,yes,business,single,5536,5,5,5,5,3,5,5,4,4,4,4,5,4,5,4.5,48.0,F,2,1,21
11881,nochurn,Ms. Samantha Scott,yes,business,double,3985,4,3,3,3,4,4,4,4,3,3,2,3,4,4,3.4285714285714284,37.0,F,2,1,21
11882,churn,Mr. Christopher Hill,yes,leisure,double,5256,2,4,2,1,4,2,1,4,3,5,5,3,4,4,3.142857142857143,52.0,M,1,2,12
11883,churn,Ms. Carol Davidson,no,business,double,4475,2,3,3,3,5,3,5,5,4,4,4,3,3,5,3.7142857142857144,27.0,F,1,0,10
11884,churn,Mr. Aaron Meyers,yes,leisure,double,4070,2,4,2,4,2,2,2,2,3,5,4,3,5,2,3.0,69.0,M,0,2,02
11885,nochurn,Mr. Andrew Smith,yes,business,single,5188,4,4,4,4,2,2,2,2,5,5,4,5,5,2,3.5714285714285716,31.0,M,0,3,03
11886,nochurn,Ms. Candace Cannon,yes,business,double,4659,5,2,2,2,5,5,5,5,1,3,3,4,2,5,3.5,36.0,F,1,1,11
11887,nochurn,Mr. Kevin Woods,yes,business,single,4170,2,2,2,2,5,5,4,5,5,5,5,4,5,4,3.9285714285714284,41.0,M,1,3,13
11888,nochurn,Ms. Brandy Reed,yes,business,single,3013,1,1,1,1,4,5,4,4,5,1,2,5,1,4,2.7857142857142856,24.0,F,1,1,11
11889,nochurn,Mr. Samuel Miller,yes,business,double,5116,5,4,4,4,5,5,5,5,4,3,5,5,1,5,4.285714285714286,21.0,M,2,3,23
11890,nochurn,Mr. Jeremy Stevens,no,business,single,4986,5,5,5,5,1,5,5,1,4,3,5,5,5,1,3.9285714285714284,38.0,M,2,3,23
11891,churn,Mr. James Watson,yes,business,single,4136,2,3,3,3,3,3,4,2,2,2,2,3,2,4,2.7142857142857144,45.0,M,0,2,02
11892,nochurn,Mr. Nicholas Miller,yes,business,single,6451,2,4,2,2,4,4,4,2,2,2,2,3,2,4,2.7857142857142856,53.0,M,0,3,03
11893,churn,Ms. Melissa Mccall,yes,business,single,4203,1,2,2,2,5,2,3,1,1,1,1,1,1,3,1.8571428571428572,53.0,F,0,0,00
11894,churn,Mr. Patrick Harmon,yes,business,double,5032,3,3,3,3,3,3,3,3,2,1,3,1,4,3,2.7142857142857144,48.0,M,0,2,02
11895,nochurn,Ms. Jennifer Eaton,no,business,single,3853,4,5,5,4,5,2,2,4,5,5,4,2,3,2,3.7142857142857144,30.0,F,2,0,20
11896,nochurn,Mr. Calvin Jones,yes,business,double,4826,5,3,3,3,5,5,5,5,5,4,3,1,3,5,3.9285714285714284,42.0,M,2,3,23
11897,nochurn,Ms. Nicole Kim,yes,business,single,6386,5,5,3,5,5,5,4,4,4,4,4,3,4,5,4.285714285714286,60.0,F,2,1,21
11898,nochurn,Ms. Elizabeth Nelson DDS,yes,business,single,4399,4,4,4,4,2,4,5,5,5,5,5,3,5,4,4.214285714285714,48.0,F,2,1,21
11899,nochurn,Mr. James Nunez,yes,business,single,3133,5,5,3,5,5,5,5,5,4,5,5,2,2,5,4.357142857142857,33.0,M,2,3,23
11900,nochurn,Ms. Alexis Blackwell,no,business,single,5251,4,4,4,4,4,4,3,4,4,3,4,5,5,4,4.0,45.0,F,2,0,20
11901,churn,Mr. Dean Vaughn,yes,leisure,double,5525,2,3,2,4,2,2,2,2,2,1,3,2,4,2,2.357142857142857,62.0,M,0,2,02
11902,churn,Mr. Curtis Ramos,no,business,double,5836,2,0,2,4,1,2,1,1,5,5,4,5,1,1,2.4285714285714284,26.0,M,0,0,00
11903,nochurn,Ms. Alexandria Manning,yes,leisure,double,6002,5,5,5,5,5,4,1,4,4,4,5,5,4,3,4.214285714285714,59.0,F,2,1,21
11904,nochurn,Ms. Nicole Lewis,yes,leisure,double,4939,4,2,2,2,4,4,4,4,4,4,2,1,4,4,3.2142857142857144,46.0,F,1,1,11
11905,churn,Mr. John Lang,yes,leisure,double,5804,2,3,2,3,3,2,3,3,4,1,3,3,3,3,2.7142857142857144,57.0,M,0,2,02
11906,churn,Ms. Kimberly Barnett,yes,business,double,6483,3,3,3,3,1,1,2,2,2,3,2,2,2,4,2.357142857142857,57.0,F,0,0,00
11907,nochurn,Ms. Susan Spencer,no,business,single,3731,5,4,5,1,3,5,3,3,3,5,4,5,5,3,3.857142857142857,33.0,F,2,0,20
11908,churn,Ms. Samantha Hopkins MD,no,business,single,5327,3,4,4,4,3,4,3,3,3,5,3,1,4,3,3.357142857142857,41.0,F,2,0,20
11909,nochurn,Ms. Amy Parks,yes,business,single,3901,3,3,2,3,4,4,4,5,5,5,5,4,5,5,4.071428571428571,55.0,F,1,1,11
11910,churn,Ms. Paige Turner,yes,leisure,double,6647,4,3,2,2,5,3,1,5,5,2,5,3,5,1,3.2857142857142856,61.0,F,1,2,12
11911,churn,Mr. Nicholas Blackwell,yes,leisure,double,4859,3,4,3,2,5,3,5,5,3,4,4,4,4,5,3.857142857142857,52.0,M,2,2,22
11912,nochurn,Mr. Dakota Robinson,yes,business,single,4690,5,5,5,5,2,5,4,5,5,5,5,4,5,3,4.5,48.0,M,2,3,23
11913,nochurn,Mr. Spencer Knight,yes,business,single,3486,4,4,2,4,4,4,4,4,3,4,3,2,5,4,3.642857142857143,32.0,M,2,3,23
11914,nochurn,Ms. Heidi Campbell,yes,business,single,4228,1,1,3,1,3,4,4,4,4,4,4,4,4,5,3.2857142857142856,42.0,F,1,1,11
11915,churn,Mr. James Mckay,yes,leisure,double,3883,3,4,4,1,5,4,2,5,5,2,4,3,4,5,3.642857142857143,58.0,M,2,2,22
11916,churn,Mr. Chad Ramirez,yes,business,single,4527,2,5,5,5,3,4,3,2,2,3,2,2,2,1,2.9285714285714284,49.0,M,0,2,02
11917,churn,Mr. Brian Sweeney,yes,leisure,double,4517,2,5,2,3,4,2,4,4,4,4,3,4,5,4,3.5714285714285716,16.0,M,1,2,12
11918,nochurn,Ms. Julie Oliver,yes,leisure,single,6791,4,4,4,4,4,1,5,5,5,4,4,4,5,2,3.9285714285714284,37.0,F,2,1,21
11919,churn,Mr. Jeffery Stephens,yes,business,single,6230,2,4,4,4,2,4,3,2,2,2,2,3,2,2,2.7142857142857144,56.0,M,0,2,02
11920,churn,Mr. Travis Mccoy,yes,business,suite,4432,2,5,5,5,2,2,2,2,2,3,3,1,3,2,2.7857142857142856,28.0,M,0,2,02
11921,nochurn,Ms. Cheryl Berg,yes,business,single,5053,1,1,1,1,4,4,5,3,3,4,3,3,3,5,2.9285714285714284,46.0,F,1,1,11
11922,nochurn,Ms. Jessica Christensen,yes,business,single,3908,3,3,2,3,2,4,4,4,4,4,4,3,4,3,3.357142857142857,49.0,F,1,1,11
11923,nochurn,Ms. Denise Quinn,yes,business,single,5160,0,0,0,2,2,5,5,1,1,1,1,3,1,3,1.7857142857142858,51.0,F,0,1,01
11924,nochurn,Mr. David Green,yes,business,suite,5145,5,5,5,5,5,5,5,5,1,4,5,3,2,5,4.285714285714286,30.0,M,2,3,23
11925,nochurn,Ms. Megan King,yes,leisure,double,4420,4,2,3,3,3,4,4,4,5,3,4,4,4,4,3.642857142857143,41.0,F,2,1,21
11926,churn,Ms. Jennifer Diaz,yes,business,single,3041,3,3,3,3,2,3,4,3,3,3,3,1,3,1,2.7142857142857144,61.0,F,0,0,00
11927,churn,Ms. Julie Campbell,yes,leisure,double,6476,3,5,5,3,2,5,4,1,1,5,1,4,1,5,3.2142857142857144,49.0,F,0,2,02
11928,nochurn,Mr. James Miller,yes,business,single,6062,5,5,5,5,2,4,5,4,4,4,4,1,4,3,3.9285714285714284,37.0,M,2,3,23
11929,nochurn,Mr. Brian Adkins,yes,business,single,3128,1,1,4,1,2,2,2,3,4,5,5,2,5,2,2.7857142857142856,50.0,M,0,3,03
11930,nochurn,Ms. Tanya Anderson,no,business,double,4377,4,4,4,1,2,4,2,2,5,4,5,4,3,2,3.2857142857142856,24.0,F,0,0,00
11931,churn,Mr. Mark Olsen,yes,leisure,double,5435,1,0,1,1,5,1,5,5,5,3,5,5,5,5,3.357142857142857,30.0,M,1,2,12
11932,churn,Ms. Rachel Fields,yes,business,single,3560,3,3,3,3,3,4,4,3,3,3,3,2,3,4,3.142857142857143,63.0,F,0,0,00
11933,nochurn,Ms. Brittany Price,yes,business,single,6741,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4.142857142857143,57.0,F,2,1,21
11934,nochurn,Mr. Roger Thompson,yes,business,double,4898,0,0,0,1,2,5,1,2,2,2,2,1,2,2,1.5714285714285714,28.0,M,0,3,03
11935,nochurn,Ms. Kelly Neal,yes,business,single,6797,1,1,1,1,1,2,2,5,5,5,3,1,5,5,2.7142857142857144,35.0,F,1,1,11
11936,nochurn,Ms. Melissa Warren,yes,business,single,6621,4,4,4,4,3,5,5,5,5,5,5,3,5,4,4.357142857142857,50.0,F,2,1,21
11937,nochurn,Ms. Maria Anderson,yes,business,double,6372,3,3,4,3,4,5,2,3,3,3,3,5,3,3,3.357142857142857,52.0,F,2,1,21
11938,churn,Mr. Christopher Ross,yes,leisure,double,4589,2,1,2,3,3,2,3,3,4,3,2,2,3,3,2.5714285714285716,49.0,M,0,2,02
11939,churn,Mr. Bradley Jones,yes,leisure,suite,5576,2,1,2,3,3,2,2,3,2,2,2,2,3,3,2.2857142857142856,19.0,M,0,2,02
11940,nochurn,Mr. John Carpenter,yes,business,single,4146,2,2,2,2,4,4,4,5,5,5,4,4,4,4,3.642857142857143,23.0,M,1,3,13
11941,churn,Mr. Jeff Sutton,yes,leisure,double,5318,3,1,3,4,4,3,4,4,4,2,3,1,3,4,3.0714285714285716,48.0,M,1,2,12
11942,nochurn,Ms. Danielle Pham,yes,business,single,6904,3,3,4,3,2,2,5,4,4,5,3,4,4,3,3.5,34.0,F,2,1,21
11943,nochurn,Mr. James Kelly,yes,business,single,6407,4,4,5,4,2,4,5,5,5,5,5,4,5,4,4.357142857142857,58.0,M,2,3,23
11944,churn,Mr. Kyle Stephens,yes,business,single,4104,2,1,1,1,2,2,2,2,2,1,2,2,2,4,1.8571428571428572,60.0,M,0,2,02
11945,nochurn,Mr. Gregory Singh,yes,business,single,6755,3,3,3,3,1,3,4,4,4,5,4,2,4,5,3.4285714285714284,52.0,M,2,3,23
11946,nochurn,Ms. Karen Rivas,yes,business,single,3821,4,4,4,4,4,5,5,4,4,4,5,4,4,3,4.142857142857143,48.0,F,2,1,21
11947,churn,Ms. Kelly Young,no,business,single,4996,2,2,2,2,2,2,2,2,4,3,4,4,5,2,2.7142857142857144,36.0,F,0,0,00
11948,churn,Mr. John Pace,no,business,single,5321,1,0,0,3,2,0,2,2,5,2,5,3,5,2,2.2857142857142856,28.0,M,0,0,00
11949,nochurn,Ms. Lauren Lynn,yes,business,single,4293,1,4,1,1,5,5,4,5,5,5,5,3,5,4,3.7857142857142856,55.0,F,1,1,11
11950,nochurn,Mr. Ronald Aguilar,yes,business,single,3277,2,2,2,2,2,4,5,4,4,4,4,5,4,4,3.4285714285714284,53.0,M,1,3,13
11951,nochurn,Mr. Larry Martinez,yes,business,single,6648,3,3,3,3,2,5,4,4,4,4,4,3,4,3,3.5,56.0,M,2,3,23
11952,nochurn,Ms. April Vasquez,yes,business,suite,6781,4,4,4,4,5,4,2,3,3,4,3,1,3,4,3.4285714285714284,52.0,F,2,1,21
11953,nochurn,Ms. Mary Deleon,yes,business,single,3818,1,1,1,1,3,3,5,5,5,5,5,5,5,5,3.5714285714285716,40.0,F,1,1,11
11954,churn,Ms. Hannah Chavez,no,business,double,5400,3,3,3,2,3,3,4,3,2,5,2,4,1,3,2.9285714285714284,43.0,F,0,0,00
11955,churn,Ms. Whitney Oconnor,no,business,double,4907,2,2,1,4,5,1,5,5,1,5,4,1,4,5,3.2142857142857144,39.0,F,1,0,10
11956,nochurn,Ms. Marie Kelly,yes,business,single,3851,1,1,1,1,4,4,4,4,5,5,3,5,3,4,3.2142857142857144,23.0,F,1,1,11
11957,churn,Ms. Kristie Hill,yes,business,double,5868,2,4,4,4,2,1,2,2,2,2,2,3,2,1,2.357142857142857,49.0,F,0,0,00
11958,nochurn,Mr. Edgar Sims,yes,business,single,3863,2,2,2,2,5,4,5,4,4,4,4,5,4,5,3.7142857142857144,46.0,M,1,3,13
11959,churn,Ms. Kayla Johnson,no,business,double,5450,2,0,2,5,3,2,3,3,3,5,2,5,1,3,2.7857142857142856,33.0,F,0,0,00
11960,churn,Mr. Kirk Beck,no,business,single,5129,1,0,0,2,2,0,2,2,4,5,5,3,5,2,2.357142857142857,29.0,M,0,0,00
11961,churn,Mr. David Larson,no,business,double,4855,1,1,1,4,3,1,3,3,1,1,3,1,3,3,2.0714285714285716,48.0,M,0,0,00
11962,nochurn,Ms. Melissa Morris,yes,business,single,5252,3,3,3,3,5,4,5,5,5,5,5,5,5,3,4.214285714285714,50.0,F,2,1,21
11963,churn,Mr. William Roberts,yes,business,single,2132,2,5,5,5,2,2,2,2,4,5,4,2,3,2,3.2142857142857144,26.0,M,0,2,02
11964,nochurn,Ms. Olivia Hensley,yes,business,single,3620,4,4,4,4,5,5,1,5,5,5,5,3,5,1,4.0,34.0,F,2,1,21
11965,churn,Mr. Christopher Mcneil,yes,business,suite,5461,4,2,2,2,4,4,4,4,3,2,3,3,3,4,3.142857142857143,37.0,M,1,2,12
11966,nochurn,Ms. Vanessa Garner,yes,leisure,double,6324,5,5,5,2,5,4,4,2,2,5,2,5,2,3,3.642857142857143,48.0,F,2,1,21
11967,churn,Ms. Holly Murphy,yes,business,suite,6449,3,1,1,1,1,2,2,3,3,3,3,2,3,2,2.142857142857143,58.0,F,0,0,00
11968,churn,Mr. John Medina,no,business,double,5267,3,3,3,3,3,3,4,3,2,1,3,1,3,3,2.7142857142857144,29.0,M,0,0,00
11969,churn,Ms. Tracy Jenkins,yes,business,single,5397,3,2,2,2,2,3,4,3,3,3,3,2,3,4,2.7857142857142856,59.0,F,1,0,10
11970,nochurn,Ms. Jodi Stafford,yes,leisure,suite,4639,1,3,1,1,3,3,4,3,3,4,3,4,3,4,2.857142857142857,39.0,F,1,1,11
11971,churn,Mr. Steven Johnson,yes,business,single,6658,3,2,4,4,3,3,4,3,3,3,3,4,3,2,3.142857142857143,58.0,M,0,2,02
11972,nochurn,Ms. Amy Horn,yes,business,single,6509,3,4,3,3,3,4,4,5,5,5,5,3,5,5,4.071428571428571,40.0,F,2,1,21
11973,nochurn,Mr. Antonio Perry,yes,business,single,5956,3,3,3,3,2,4,5,4,4,4,4,3,4,4,3.5714285714285716,63.0,M,2,3,23
11974,churn,Ms. Phyllis Cole,yes,leisure,suite,6006,3,5,3,4,5,5,5,1,1,3,1,5,1,3,3.2142857142857144,43.0,F,0,2,02
11975,nochurn,Mr. Daniel Galloway,yes,leisure,double,5413,5,5,5,5,2,5,2,2,5,2,4,4,5,2,3.7857142857142856,56.0,M,2,3,23
11976,nochurn,Ms. Amanda Flores,yes,business,suite,5962,4,2,2,2,3,1,4,4,4,4,4,2,4,4,3.142857142857143,42.0,F,1,1,11
11977,churn,Mr. Timothy Valenzuela,yes,business,double,4919,3,1,1,1,3,4,3,3,2,5,4,1,4,3,2.7142857142857144,28.0,M,1,2,12
11978,churn,Ms. Danielle Porter,no,business,single,3789,3,5,3,4,3,3,3,3,4,4,5,5,5,3,3.7857142857142856,26.0,F,2,0,20
11979,churn,Ms. Laura Perez,yes,business,double,4355,2,5,5,5,2,2,2,3,4,4,3,2,3,2,3.142857142857143,44.0,F,0,0,00
11980,nochurn,Ms. Monica Stewart,yes,business,single,6055,2,2,2,2,2,5,4,4,4,4,4,4,4,5,3.4285714285714284,51.0,F,1,1,11
11981,nochurn,Ms. Lisa Combs,yes,business,single,4923,5,5,5,5,4,4,4,5,5,5,5,3,5,5,4.642857142857143,46.0,F,2,1,21
11982,nochurn,Ms. Jasmine Hardy,yes,leisure,double,5741,4,2,4,4,5,4,5,5,1,1,4,2,4,5,3.5714285714285716,35.0,F,2,1,21
11983,churn,Ms. Rhonda Brown,yes,leisure,double,2978,1,5,1,3,1,2,2,1,1,5,1,2,3,2,2.142857142857143,63.0,F,0,2,02
11984,churn,Mr. Gregory Spears,yes,business,suite,4774,3,4,4,4,3,3,3,3,4,2,3,4,4,3,3.357142857142857,32.0,M,2,2,22
11985,nochurn,Mr. Matthew Lambert,yes,business,single,6616,3,3,3,3,4,5,5,5,5,4,5,4,5,3,4.071428571428571,61.0,M,2,3,23
11986,churn,Ms. Wendy Warren,no,business,double,5061,3,2,3,2,4,3,5,4,4,3,2,4,3,4,3.2857142857142856,56.0,F,1,0,10
11987,nochurn,Mr. Jose Marquez,yes,business,single,4675,1,1,2,1,4,4,5,3,3,3,3,5,3,4,3.0,36.0,M,1,3,13
11988,churn,Ms. Sarah Stevens,no,business,single,5539,1,1,1,3,2,1,2,2,5,3,4,4,4,2,2.5,40.0,F,0,0,00
11989,churn,Ms. Ellen Jackson,no,business,double,4719,3,3,3,3,3,3,3,3,1,2,2,2,4,3,2.7142857142857144,33.0,F,0,0,00
11990,churn,Mr. Benjamin Davis,yes,leisure,double,4996,2,3,2,5,2,2,2,2,3,2,4,4,2,2,2.642857142857143,50.0,M,0,2,02
11991,churn,Ms. Dawn Villegas,yes,business,double,6945,3,5,4,4,1,1,2,3,3,3,3,3,3,1,2.7857142857142856,64.0,F,0,0,00
11992,churn,Mr. Larry Freeman,yes,business,single,6718,3,3,1,1,3,4,3,3,3,3,3,2,3,1,2.5714285714285716,35.0,M,0,2,02
11993,nochurn,Mr. Jeremy Shaw,yes,business,single,4094,1,1,1,1,4,4,4,4,1,5,3,1,2,4,2.5714285714285716,27.0,M,1,3,13
